image,mask
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju15mhjczc8z0801kit5c6di.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju15mhjczc8z0801kit5c6di.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85a8h8llwm07559wxg4t5w.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85a8h8llwm07559wxg4t5w.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7dqcwi2dz00850gcmr2ert.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7dqcwi2dz00850gcmr2ert.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5vcmrqla7i0817x4sp4pqw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5vcmrqla7i0817x4sp4pqw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8ando2qqdo0818ck7i1be1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8ando2qqdo0818ck7i1be1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju45ofd9ne1j0801ri8dup7t.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju45ofd9ne1j0801ri8dup7t.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7eueum2oqn0850rodmx8zo.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7eueum2oqn0850rodmx8zo.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju77t0razbvm080106o56289.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju77t0razbvm080106o56289.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7fazv92ywx0755xov2erga.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7fazv92ywx0755xov2erga.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2zr3c3vwb00993jn06bbaz.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2zr3c3vwb00993jn06bbaz.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2rlqdnoz9k0993cpjae3x0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2rlqdnoz9k0993cpjae3x0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2osuru0ki00855txo0n3uu.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2osuru0ki00855txo0n3uu.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1gv7106qd008784gk603mg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1gv7106qd008784gk603mg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1hhj6mxfp90835n3wofrap.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1hhj6mxfp90835n3wofrap.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju34ouumcznz07996gg1xq7v.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju34ouumcznz07996gg1xq7v.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju43lcnum9y10755bjs7z87f.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju43lcnum9y10755bjs7z87f.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7ez7r22qbc08015xfoz2wb.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7ez7r22qbc08015xfoz2wb.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju0tl3uz8blh0993wxvn7ly3.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju0tl3uz8blh0993wxvn7ly3.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8dk7eztzup08182yxko5zh.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8dk7eztzup08182yxko5zh.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3v3ac9gyz30755hfqwyp1i.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3v3ac9gyz30755hfqwyp1i.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7ebe962hr409872ovibahw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7ebe962hr409872ovibahw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cjyzufihqquiw0a46jatrbwln.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cjyzufihqquiw0a46jatrbwln.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6v1m1xv07w09870ah3njy1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6v1m1xv07w09870ah3njy1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85nr8elly209872w9n5m0s.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85nr8elly209872w9n5m0s.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju40r6jrksyk0871wg98zgho.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju40r6jrksyk0871wg98zgho.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1871y11d6r0799k6cw4yze.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1871y11d6r0799k6cw4yze.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1egx9pvz2n0988eoy8jp23.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1egx9pvz2n0988eoy8jp23.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8b542nr81x0871uxnkm9ih.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8b542nr81x0871uxnkm9ih.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cjyzu9th0qt4r0a46pyl4zik0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cjyzu9th0qt4r0a46pyl4zik0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8bj2ssrmlm0871gc2ug2rs.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8bj2ssrmlm0871gc2ug2rs.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7bd1qu1mx409877xjxibox.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7bd1qu1mx409877xjxibox.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6vvxsev9y30987kespucdg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6vvxsev9y30987kespucdg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2y26c588bo07993ksd8eoz.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2y26c588bo07993ksd8eoz.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7dglf226g50987ohbthl19.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7dglf226g50987ohbthl19.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju40sdwukv3k0755y99ug1k8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju40sdwukv3k0755y99ug1k8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85l4yjlops0801fvmnwptf.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85l4yjlops0801fvmnwptf.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1dia8hvc6v098827mgffnm.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1dia8hvc6v098827mgffnm.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30j1rgadut0801vuyrsnt8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30j1rgadut0801vuyrsnt8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju42g865lorv07552ytz6xxa.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju42g865lorv07552ytz6xxa.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8828oxnool0801qno9luhr.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8828oxnool0801qno9luhr.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6uzxk0v83p0801rcwnexdu.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6uzxk0v83p0801rcwnexdu.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7ehljc2or70871261br8ai.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7ehljc2or70871261br8ai.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5vbo6jldrt0871jf6f1700.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5vbo6jldrt0871jf6f1700.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2zpw4q9vzr0801p0lysjdl.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2zpw4q9vzr0801p0lysjdl.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2hugv9vget0799hhk7ksvg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2hugv9vget0799hhk7ksvg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju787jnjzjuj0871p94nck9g.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju787jnjzjuj0871p94nck9g.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5bbtwsa8cl0987wgfsqpao.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5bbtwsa8cl0987wgfsqpao.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1c0qb4tzi308355wtsnp0y.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1c0qb4tzi308355wtsnp0y.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5fs6j6d8350801vglraq4u.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5fs6j6d8350801vglraq4u.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5xjn5mm78b09871spyqhhr.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5xjn5mm78b09871spyqhhr.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8bop5jrsid08716i24fqda.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8bop5jrsid08716i24fqda.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5u6wf0kh1t0755bg1ssixv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5u6wf0kh1t0755bg1ssixv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2trbpkv0c00988hxla5dzz.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2trbpkv0c00988hxla5dzz.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8bqxxurs6i0850mu7mtef9.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8bqxxurs6i0850mu7mtef9.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5uhrdwkmsu0817ervv91l8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5uhrdwkmsu0817ervv91l8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju32qr9tbvsj08013pkpjenq.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju32qr9tbvsj08013pkpjenq.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju783tmkzkqu081803g7q5vk.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju783tmkzkqu081803g7q5vk.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30mm25a53s0799qa5wiqe8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30mm25a53s0799qa5wiqe8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1h5w4wxajx0835mc954kxy.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1h5w4wxajx0835mc954kxy.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7b1ygu1msd0801hywhy0mc.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7b1ygu1msd0801hywhy0mc.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju77re6fz5bb0817vp9redjg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju77re6fz5bb0817vp9redjg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju83nwu1jxte0987h1krpfmv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju83nwu1jxte0987h1krpfmv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cjyzurzvohqnr0794es1itzek.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cjyzurzvohqnr0794es1itzek.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7atnm31if40817pqclnjer.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7atnm31if40817pqclnjer.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30xqmh0ni00835ix3batv1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30xqmh0ni00835ix3batv1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7dwe282dc309876rco45ts.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7dwe282dc309876rco45ts.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5b9oyda4yr0850g9viziyv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5b9oyda4yr0850g9viziyv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2qozsk20cq0855ugrg3cri.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2qozsk20cq0855ugrg3cri.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8aeei7q8k308173n9y4klv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8aeei7q8k308173n9y4klv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7dff9529h208503w60lbil.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7dff9529h208503w60lbil.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju32gzs6xo8x0993r8tedbpb.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju32gzs6xo8x0993r8tedbpb.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5hi52odyf90817prvcwg45.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5hi52odyf90817prvcwg45.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju88rl5eo94l0850kf5wtrm1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju88rl5eo94l0850kf5wtrm1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3ua8u0g9rg0801uayhdxhu.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3ua8u0g9rg0801uayhdxhu.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5xopi0md7q0871r1sjc1av.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5xopi0md7q0871r1sjc1av.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju430pm2lz0y0755jkhcc3d1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju430pm2lz0y0755jkhcc3d1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1fr4etsmrr09933u4t4aql.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1fr4etsmrr09933u4t4aql.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7agj961l2r0818z29iq8yn.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7agj961l2r0818z29iq8yn.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8bpctzrqkr0850zeldv9kt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8bpctzrqkr0850zeldv9kt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7er4kc2opa0801anuxc0eb.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7er4kc2opa0801anuxc0eb.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2ij9uiic2l09933ljiv6gm.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2ij9uiic2l09933ljiv6gm.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8a56vxpy780850r45yu4wk.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8a56vxpy780850r45yu4wk.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2hos57llxm08359g92p6jj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2hos57llxm08359g92p6jj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju87z6o6nh73085045bzsx6o.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju87z6o6nh73085045bzsx6o.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5uzmaol56l0817flxh4w9p.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5uzmaol56l0817flxh4w9p.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2rxm8rpbaf0993o3qr2oph.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2rxm8rpbaf0993o3qr2oph.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5u8gz4kj5b07552e2wpkwp.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5u8gz4kj5b07552e2wpkwp.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3u1c8tfyqx08503iedc3mx.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3u1c8tfyqx08503iedc3mx.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju31y80qbawn0801twwm2l5s.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju31y80qbawn0801twwm2l5s.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2wve9v7esz0878mxsdcy04.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2wve9v7esz0878mxsdcy04.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2hx006vidl0799igm81vmh.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2hx006vidl0799igm81vmh.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2ti1du4idn0878giuozonw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2ti1du4idn0878giuozonw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju88itqbny720987hxizbj5y.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju88itqbny720987hxizbj5y.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5clr68b48r0755cmuvponm.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5clr68b48r0755cmuvponm.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3uwz6ogsp10801h2r3bj5l.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3uwz6ogsp10801h2r3bj5l.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30ia8da2bq0799klnehml2.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30ia8da2bq0799klnehml2.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7d7aut2a2p0818z4uxc6cd.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7d7aut2a2p0818z4uxc6cd.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju41r6v2lcww0871ps8k8pf5.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju41r6v2lcww0871ps8k8pf5.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6vqarjv7yo0987q4b1btk1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6vqarjv7yo0987q4b1btk1.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8arof2qpf20850ifr1bnqj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8arof2qpf20850ifr1bnqj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju35740hzm0g0993zl5ic246.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju35740hzm0g0993zl5ic246.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju43mkj9m8wb0871qiadahub.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju43mkj9m8wb0871qiadahub.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju87zv8lni0o0850hbbecbq6.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju87zv8lni0o0850hbbecbq6.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1b0y2e396p08558ois175d.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1b0y2e396p08558ois175d.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7b4mtw1n9n080186209f3d.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7b4mtw1n9n080186209f3d.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5c5xc7algd0817pb1ej5yo.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5c5xc7algd0817pb1ej5yo.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30ftgja7170855xl9bkdm0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30ftgja7170855xl9bkdm0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5wrrs0m2af0818vmnajbtw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5wrrs0m2af0818vmnajbtw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju42dwedlmk60871jbgu4ehi.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju42dwedlmk60871jbgu4ehi.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju774fmayxif0818u2g79usw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju774fmayxif0818u2g79usw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju16fpvhzypl0799p9phnlx6.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju16fpvhzypl0799p9phnlx6.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8a2itsq4dv0755ntlovpxe.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8a2itsq4dv0755ntlovpxe.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1egh885m1l0855ci1lt37c.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1egh885m1l0855ci1lt37c.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5uxjnol2r509871qv2yeia.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5uxjnol2r509871qv2yeia.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7d1tvt25bu08019dvw3uff.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7d1tvt25bu08019dvw3uff.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30lncba3ny0878jwnous8n.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30lncba3ny0878jwnous8n.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6ywm40wdbo0987pbftsvtg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6ywm40wdbo0987pbftsvtg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8c82iosagu0817l74s4m5g.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8c82iosagu0817l74s4m5g.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5wrapcm2290818jsh26ppb.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5wrapcm2290818jsh26ppb.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8chxndsre008015uisl4si.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8chxndsre008015uisl4si.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6xifswvwbo0987nibtdr50.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6xifswvwbo0987nibtdr50.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju847pxykriq0755268ktrk2.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju847pxykriq0755268ktrk2.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5ygh1zmmdi0755uod5e17i.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5ygh1zmmdi0755uod5e17i.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7bb3ss1uoo0755pmhyco7t.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7bb3ss1uoo0755pmhyco7t.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju45t5ddnbio0987qtqzx762.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju45t5ddnbio0987qtqzx762.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7aifyo1p3n07552nxjx51f.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7aifyo1p3n07552nxjx51f.jpg
